0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-1.5870343424930527e-6	0.00006116291101615716	-0.000045718636467159024	-0.00004571863646715926	0.00006116291101615692	-1.5870343424930935e-6	0.000027149549236589078	-0.00006627134944244208	0.000010902531028809307	-0.000015892552000389537	0.000038478698866459115	0	0	0	0	0
0	0	0	0	0	0.00006116291105470028	-0.0000645850550204076	-0.0000707179322957011	0.00013548418764580707	-0.00007071793229605902	-0.00006458505502040774	0.00006116291105470039	0.000015498918415644303	0.00003455546424525603	-0.00002728438664931208	-0.00001589255200211645	0	0	0	0	0
0	0	0	0	0	-0.000045718636475725814	-0.00007071793230569194	0.00006917044578744615	0.000016366090507757375	0.000016366090507757558	0.00006917044578744604	-0.00007071793230565098	-0.00004571863647571788	-0.000020755180865191636	0.000034555464243565415	0.000010902531028774621	0	0	0	0	0
0	0	0	0	0	-0.000045718636477560846	0.00013548418786858937	0.000016366090507876668	0.00015864772197873327	-0.00045883205894554896	0.00015864772197873297	0.000016366090507771297	0.00013548418786858983	-0.00004571863647752579	0.000015498918414196076	-0.00006627134942969175	0	0	0	0	0
0	0	0	0	0	0.00006116291105024106	-0.0000707179322805917	0.00001636609051041719	-0.00045883205983552976	0.0004166723912366822	0.00041667239118872327	-0.00045883205983553014	0.000016366090510417214	-0.0000707179322805627	0.00006116291105024093	0.00002714954923651316	0	0	0	0	0
0	0	0	0	0	-1.587034342504815e-6	-0.00006458505500640826	0.0000691704457352501	0.00015864772255602935	0.000416672394598583	-0.001074844065705076	0.000416672394598583	0.00015864772255602935	0.0000691704457352501	-0.00006458505500640826	-1.587034342504815e-6	0	0	0	0	0
0	0	0	0	0	0.00002714954923651316	0.00006116291105024093	-0.0000707179322805627	0.000016366090510417214	-0.00045883205983553014	0.00041667239118872327	0.0004166723912366822	-0.00045883205983552976	0.00001636609051041719	-0.0000707179322805917	0.00006116291105024106	0	0	0	0	0
0	0	0	0	0	-0.00006627134942969175	0.000015498918414196076	-0.00004571863647752579	0.00013548418786858983	0.000016366090507771297	0.00015864772197873297	-0.00045883205894554896	0.00015864772197873327	0.000016366090507876668	0.00013548418786858937	-0.000045718636477560846	0	0	0	0	0
0	0	0	0	0	0.000010902531028774621	0.000034555464243565415	-0.000020755180865191636	-0.00004571863647571788	-0.00007071793230565098	0.00006917044578744604	0.000016366090507757558	0.000016366090507757375	0.00006917044578744615	-0.00007071793230569194	-0.000045718636475725814	0	0	0	0	0
0	0	0	0	0	-0.00001589255200211645	-0.00002728438664931208	0.00003455546424525603	0.000015498918415644303	0.00006116291105470039	-0.00006458505502040774	-0.00007071793229605902	0.00013548418764580707	-0.0000707179322957011	-0.0000645850550204076	0.00006116291105470028	0	0	0	0	0
0	0	0	0	0	0.000038478698866459115	-0.000015892552000389537	0.000010902531028809307	-0.00006627134944244208	0.000027149549236589078	-1.5870343424930935e-6	0.00006116291101615692	-0.00004571863646715926	-0.000045718636467159024	0.00006116291101615716	-1.5870343424930527e-6	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
